NameOfFile	Method	CorCoeff	PValue
Pseudois_nayaur.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.019	P-value : 0.246
Pseudopungtungia_nigra.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.054	P-value : 0.183
Pseudopungtungia_tenuicorpus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.002	P-value : 0.478
Pseudorasbora_parva.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.026	P-value : 0.235
Pseudoxiphophorus_bimaculatus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.032	P-value : 0.142
Pseudoxiphophorus_jonesii.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.051	P-value : 0.945
Pteromys_volans.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.005	P-value : 0.521
Pteronotus_davyi.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.119	P-value : 0.008
Pteronotus_gymnonotus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.083	P-value : 0.081
Pteronotus_parnellii.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.020	P-value : 0.698
Pteronotus_personatus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.080	P-value : 0.963
Pteronotus_quadridens.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.065	P-value : 0.167
Pteronotus_rubiginosus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.107	P-value : 0.051
Pteronotus_sp..CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.032	P-value : 0.139
Pteropus_seychellensis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.282	P-value : 0.054
Ptychocheilus_umpquae.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.039	P-value : 0.416
Pungitius_kaibarae.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.026	P-value : 0.126
Pungitius_laevis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.032	P-value : 0.217
Pungitius_pungitius.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.069	P-value : 0.983
Pungitius_sinensis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.084	P-value : 0.011
Pungitius_tymensis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.120	P-value : 0.007
Puntius_semifasciolatus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.058	P-value : 0.810
Pycnonotus_goiavier.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.024	P-value : 0.862
Pycnonotus_jocosus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.077	P-value : 0.853
Pygoscelis_adeliae.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.096	P-value : 0.851
Pyrocephalus_rubinus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.022	P-value : 0.696
Rangifer_tarandus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.048	P-value : 0.098
Rastrelliger_faughni.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.078	P-value : 0.110
Rastrelliger_kanagurta.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.071	P-value : 0.110
Rattus_exulans.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.026	P-value : 0.358
Rattus_rattus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.006	P-value : 0.381
Rattus_tanezumi.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.045	P-value : 0.064
Regulus_regulus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.099	P-value : 0.091
Reithrodontomys_fulvescens.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.016	P-value : 0.746
Reithrodontomys_mexicanus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.047	P-value : 0.073
Reithrodontomys_sumichrasti.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.046	P-value : 0.052
Relictus_solitarius.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.063	P-value : 0.174
Rhabdophis_tigrinus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.064	P-value : 0.064
Rhinogobius_brunneus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.016	P-value : 0.393
Rhinogobius_giurinus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.032	P-value : 0.216
Rhinogobius_nagoyae.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.043	P-value : 0.798
Rhinogobius_rubromaculatus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.001	P-value : 0.471
Rhinolophus_affinis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.084	P-value : 0.042
Rhinolophus_arcuatus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.012	P-value : 0.423
Rhinolophus_clivosus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.010	P-value : 0.763
Rhinolophus_cornutus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.205	P-value : 0.897
Rhinolophus_macrotis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.033	P-value : 0.214
Rhinolophus_pearsonii.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.024	P-value : 0.747
Rhinolophus_pusillus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.017	P-value : 0.316
Rhinolophus_rouxii.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.048	P-value : 0.854
Rhodeus_amarus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.077	P-value : 0.272
Rhodeus_notatus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.035	P-value : 0.847
Rhodeus_ocellatus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.007	P-value : 0.668
Rhopocichla_atriceps.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.041	P-value : 0.799
Richardsonius_balteatus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.058	P-value : 0.094
Richardsonius_egregius.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.002	P-value : 0.472
Rousettus_aegyptiacus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.149	P-value : 0.009
Rousettus_leschenaultii.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.093	P-value : 0.067
Rousettus_madagascariensis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.020	P-value : 0.620
Rutilus_frisii.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.128	P-value : 0.134
Sacalia_quadriocellata.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.013	P-value : 0.653
Saimiri_boliviensis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.056	P-value : 0.901
Saimiri_sciureus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.030	P-value : 0.108
Salamandra_salamandra.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.047	P-value : 0.070
Salamandrella_keyserlingii.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.075	P-value : 0.063
Salangichthys_microdon.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.080	P-value : 0.934
Salanx_ariakensis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.013	P-value : 0.364
Salmo_trutta.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.096	P-value : 0.921
Salvelinus_malma.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.095	P-value : 0.876
Sander_vitreus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.002	P-value : 0.512
Sapajus_apella.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.055	P-value : 0.166
Sarcocheilichthys_nigripinnis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.014	P-value : 0.293
Sarcocheilichthys_sinensis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.022	P-value : 0.327
Sceloporus_graciosus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.002	P-value : 0.550
Schismatogobius_ampluvinculus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.009	P-value : 0.379
Schizopygopsis_pylzovi.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.114	P-value : 0.089
Schizopygopsis_stoliczkai.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.075	P-value : 0.738
Schizopygopsis_thermalis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.112	P-value : 0.021
Schizopygopsis_younghusbandi.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.000	P-value : 0.487
Schizothorax_oconnori.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.019	P-value : 0.628
Schizothorax_prenanti.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.039	P-value : 0.282
Schizothorax_richardsonii.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.022	P-value : 0.537
Schizothorax_waltoni.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.040	P-value : 0.700
Scincella_lateralis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.007	P-value : 0.631
Sciurus_lis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.219	P-value : 0.952
Sciurus_vulgaris.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.098	P-value : 0.134
Scomber_australasicus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.024	P-value : 0.611
Scomber_colias.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.049	P-value : 0.836
Scomber_japonicus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.111	P-value : 0.120
Scomber_scombrus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.063	P-value : 0.670
Scombrops_boops.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.004	P-value : 0.464
Scombrops_gilberti.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.064	P-value : 0.141
Scophthalmus_rhombus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.170	P-value : 0.064
Semnopithecus_entellus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.042	P-value : 0.000
Seriola_dumerili.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.430	P-value : 0.000
Shinisaurus_crocodilurus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.040	P-value : 0.868
Siganus_argenteus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.106	P-value : 0.157
Siganus_canaliculatus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.036	P-value : 0.774
Siganus_fuscescens.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.040	P-value : 0.224
Siganus_puellus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.022	P-value : 0.315
Siganus_unimaculatus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.035	P-value : 0.379
Siganus_virgatus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.055	P-value : 0.217
Siganus_vulpinus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.244	P-value : 0.011
Silurus_asotus.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.040	P-value : 0.881
Siniperca_chuatsi.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.105	P-value : 0.008
Siniperca_scherzeri.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.013	P-value : 0.305
Siphateles_bicolor.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.040	P-value : 0.199
Snyderichthys_copei.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : 0.026	P-value : 0.686
Solea_senegalensis.CytB.terminals.nuc.fa.mike6.10.txt	---- PEARSON CORRELATION COEFFICIENT BETWEEN LINKAGE DESEQUILIBRIUM MEASURED AS R SQUARE AND DISTANCE ----	Correlation coefficient : -0.609	P-value : 0.000
