NameOfFile Method CorCoeff PValue Species Gene Samples
Plecotus_macrobullaris.ND4.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.019 0.817 Plecotus_macrobullaris ND4 20
Plecotus_macrobullaris.ND5.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.02 0.704 Plecotus_macrobullaris ND5 10
Plecotus_macrobullaris.ND5.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.018 0.77 Plecotus_macrobullaris ND5 10
Plecotus_macrobullaris.ND5.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.026 0.128 Plecotus_macrobullaris ND5 20
Plecotus_macrobullaris.ND5.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.001 0.515 Plecotus_macrobullaris ND5 20
Plectrophenax_nivalis.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.067 0.753 Plectrophenax_nivalis CytB 10
Plestiodon_brevirostris.ND1.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.015 0.874 Plestiodon_brevirostris ND1 10
Plestiodon_brevirostris.ND1.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.029 0.904 Plestiodon_brevirostris ND1 10
Plestiodon_brevirostris.ND1.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.001 0.482 Plestiodon_brevirostris ND1 20
Plestiodon_brevirostris.ND1.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.007 0.658 Plestiodon_brevirostris ND1 20
Plestiodon_brevirostris.ND1.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.017 0.924 Plestiodon_brevirostris ND1 30
Plestiodon_brevirostris.ND1.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.004 0.574 Plestiodon_brevirostris ND1 30
Plestiodon_stimpsonii.ND1.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.046 0.259 Plestiodon_stimpsonii ND1 10
Plestiodon_stimpsonii.ND1.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.069 0.865 Plestiodon_stimpsonii ND1 10
Plethodon_cinereus.ATP6.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.189 0.043 Plethodon_cinereus ATP6 10
Plethodon_elongatus.ATP6.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.06 0.084 Plethodon_elongatus ATP6 10
Plethodon_elongatus.ATP6.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.017 0.303 Plethodon_elongatus ATP6 10
Plethodon_elongatus.ATP6.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.048 0.089 Plethodon_elongatus ATP6 20
Plethodon_elongatus.ATP6.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.021 0.727 Plethodon_elongatus ATP6 20
Plethodon_elongatus.ATP6.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.041 0.105 Plethodon_elongatus ATP6 30
Plethodon_elongatus.ATP6.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.022 0.256 Plethodon_elongatus ATP6 30
Plethodon_elongatus.ATP6.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance -0.062 0.039 Plethodon_elongatus ATP6 40
Plethodon_elongatus.ATP6.terminals.nuc.fa.40.samples.mike6.txt DAndDistance 0.016 0.689 Plethodon_elongatus ATP6 40
Plethodon_elongatus.ATP6.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance -0.048 0.063 Plethodon_elongatus ATP6 50
Plethodon_elongatus.ATP6.terminals.nuc.fa.50.samples.mike6.txt DAndDistance 0.029 0.817 Plethodon_elongatus ATP6 50
Plethodon_metcalfi.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.043 0.113 Plethodon_metcalfi ND2 10
Plethodon_metcalfi.ND2.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0 0.523 Plethodon_metcalfi ND2 10
Plethodon_metcalfi.ND2.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.008 0.357 Plethodon_metcalfi ND2 20
Plethodon_metcalfi.ND2.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.003 0.526 Plethodon_metcalfi ND2 20
Plethodon_metcalfi.ND2.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.017 0.737 Plethodon_metcalfi ND2 30
Plethodon_metcalfi.ND2.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.006 0.364 Plethodon_metcalfi ND2 30
Plethodon_metcalfi.ND2.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance 0.02 0.784 Plethodon_metcalfi ND2 40
Plethodon_metcalfi.ND2.terminals.nuc.fa.40.samples.mike6.txt DAndDistance -0.013 0.263 Plethodon_metcalfi ND2 40
Plethodon_metcalfi.ND2.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance -0.003 0.404 Plethodon_metcalfi ND2 50
Plethodon_metcalfi.ND2.terminals.nuc.fa.50.samples.mike6.txt DAndDistance -0.005 0.346 Plethodon_metcalfi ND2 50
Plethodon_stormi.ATP6.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.039 0.186 Plethodon_stormi ATP6 10
Plethodon_stormi.ATP6.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.029 0.723 Plethodon_stormi ATP6 10
Plethodon_stormi.ATP6.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.045 0.126 Plethodon_stormi ATP6 20
Plethodon_stormi.ATP6.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.075 0.025 Plethodon_stormi ATP6 20
Pleurodeles_waltl.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.045 0.823 Pleurodeles_waltl CytB 10
Pleurodeles_waltl.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.025 0.153 Pleurodeles_waltl CytB 10
Podarcis_muralis.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.006 0.368 Podarcis_muralis CytB 10
Podarcis_muralis.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.021 0.795 Podarcis_muralis CytB 10
Podarcis_muralis.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.024 0.09 Podarcis_muralis CytB 20
Podarcis_muralis.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.033 0.925 Podarcis_muralis CytB 20
Podarcis_muralis.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.023 0.062 Podarcis_muralis CytB 30
Podarcis_muralis.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.003 0.58 Podarcis_muralis CytB 30
Poecile_montanus.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.029 0.28 Poecile_montanus ND2 10
Poecile_montanus.ND2.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.143 0.006 Poecile_montanus ND2 20
Poecile_montanus.ND2.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.014 0.519 Poecile_montanus ND2 20
Poecile_montanus.ND2.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.105 0.009 Poecile_montanus ND2 30
Poecile_montanus.ND2.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.015 0.579 Poecile_montanus ND2 30
Poecile_palustris.ND2.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.009 0.527 Poecile_palustris ND2 20
Poecile_palustris.ND2.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.052 0.922 Poecile_palustris ND2 20
Poecile_palustris.ND2.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.061 0.998 Poecile_palustris ND2 30
Poecile_palustris.ND2.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.031 0.885 Poecile_palustris ND2 30
Poecile_varius.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.073 0.252 Poecile_varius ND2 10
Poecile_varius.ND2.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.106 0.25 Poecile_varius ND2 10
Poecile_varius.ND2.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.018 0.694 Poecile_varius ND2 20
Poecile_varius.ND2.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.041 0.986 Poecile_varius ND2 20
Poecile_varius.ND2.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.004 0.526 Poecile_varius ND2 30
Poecile_varius.ND2.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.039 0.986 Poecile_varius ND2 30
Poecilia_butleri.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.039 0.806 Poecilia_butleri CytB 10
Poecilia_butleri.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.038 0.078 Poecilia_butleri CytB 10
Poecilia_butleri.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.046 0.11 Poecilia_butleri CytB 20
Poecilia_butleri.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.009 0.532 Poecilia_butleri CytB 20
Poecilia_butleri.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.004 0.454 Poecilia_butleri CytB 30
Poecilia_butleri.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.036 0.13 Poecilia_butleri CytB 30
Poecilia_butleri.CytB.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance 0.013 0.68 Poecilia_butleri CytB 40
Poecilia_butleri.CytB.terminals.nuc.fa.40.samples.mike6.txt DAndDistance -0.002 0.402 Poecilia_butleri CytB 40
Poecilia_butleri.CytB.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance 0.002 0.513 Poecilia_butleri CytB 50
Poecilia_butleri.CytB.terminals.nuc.fa.50.samples.mike6.txt DAndDistance -0.028 0.13 Poecilia_butleri CytB 50
Poecilia_butleri.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.043 0.267 Poecilia_butleri ND2 10
Poecilia_butleri.ND2.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.032 0.957 Poecilia_butleri ND2 10
Poecilia_gillii.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.005 0.503 Poecilia_gillii CytB 10
Poecilia_gillii.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.012 0.376 Poecilia_gillii CytB 10
Poecilia_gillii.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.038 0.889 Poecilia_gillii CytB 20
Poecilia_gillii.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.008 0.639 Poecilia_gillii CytB 20
Poecilia_gillii.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.055 0.032 Poecilia_gillii CytB 30
Poecilia_gillii.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.015 0.811 Poecilia_gillii CytB 30
Poecilia_gillii.CytB.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance -0.006 0.383 Poecilia_gillii CytB 40
Poecilia_gillii.CytB.terminals.nuc.fa.40.samples.mike6.txt DAndDistance -0.015 0.182 Poecilia_gillii CytB 40
Poecilia_gillii.CytB.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance -0.022 0.139 Poecilia_gillii CytB 50
Poecilia_gillii.CytB.terminals.nuc.fa.50.samples.mike6.txt DAndDistance -0.029 0.061 Poecilia_gillii CytB 50
Poecilia_mexicana.ATP6.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.007 0.387 Poecilia_mexicana ATP6 10
Poecilia_mexicana.ATP6.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.035 0.826 Poecilia_mexicana ATP6 10
Poecilia_mexicana.ATP6.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.002 0.539 Poecilia_mexicana ATP6 20
Poecilia_mexicana.ATP6.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.009 0.614 Poecilia_mexicana ATP6 20
Poecilia_mexicana.ATP6.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.017 0.748 Poecilia_mexicana ATP6 30
Poecilia_mexicana.ATP6.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.007 0.62 Poecilia_mexicana ATP6 30
Poecilia_mexicana.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.008 0.582 Poecilia_mexicana CytB 10
Poecilia_mexicana.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.059 0.066 Poecilia_mexicana CytB 10
Poecilia_mexicana.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.003 0.511 Poecilia_mexicana CytB 20
Poecilia_mexicana.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.054 0.104 Poecilia_mexicana CytB 20
Poecilia_mexicana.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.012 0.697 Poecilia_mexicana CytB 30
Poecilia_mexicana.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.03 0.186 Poecilia_mexicana CytB 30
Poecilia_mexicana.CytB.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance -0.071 0.002 Poecilia_mexicana CytB 40
Poecilia_mexicana.CytB.terminals.nuc.fa.40.samples.mike6.txt DAndDistance -0.052 0.039 Poecilia_mexicana CytB 40
Poecilia_mexicana.CytB.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance -0.07 0.001 Poecilia_mexicana CytB 50
Poecilia_mexicana.CytB.terminals.nuc.fa.50.samples.mike6.txt DAndDistance -0.041 0.06 Poecilia_mexicana CytB 50
Poecilia_mexicana.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.045 0.166 Poecilia_mexicana ND2 10
Poecilia_mexicana.ND2.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.03 0.272 Poecilia_mexicana ND2 10
Poecilia_mexicana.ND2.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.03 0.164 Poecilia_mexicana ND2 20
Poecilia_mexicana.ND2.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.026 0.782 Poecilia_mexicana ND2 20
Poecilia_mexicana.ND2.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.02 0.204 Poecilia_mexicana ND2 30
Poecilia_mexicana.ND2.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.032 0.903 Poecilia_mexicana ND2 30
Poecilia_reticulata.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.035 0.855 Poecilia_reticulata ND2 10
Poecilia_reticulata.ND2.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.011 0.631 Poecilia_reticulata ND2 10
Poecilia_reticulata.ND2.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.06 0.993 Poecilia_reticulata ND2 20
Poecilia_reticulata.ND2.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.003 0.546 Poecilia_reticulata ND2 20
Poecilia_reticulata.ND2.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.052 0.984 Poecilia_reticulata ND2 30
Poecilia_reticulata.ND2.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.006 0.588 Poecilia_reticulata ND2 30
Poecilia_sphenops.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.003 0.438 Poecilia_sphenops CytB 10
Poecilia_sphenops.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.004 0.571 Poecilia_sphenops CytB 10
Poeciliopsis_monacha.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.11 0.089 Poeciliopsis_monacha CytB 10
Poeciliopsis_turrubarensis.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.071 0.86 Poeciliopsis_turrubarensis CytB 10
Poeciliopsis_turrubarensis.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.047 0.769 Poeciliopsis_turrubarensis CytB 10
Poeciliopsis_turrubarensis.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.055 0.818 Poeciliopsis_turrubarensis CytB 20
Poeciliopsis_turrubarensis.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.017 0.545 Poeciliopsis_turrubarensis CytB 20
Polychrus_marmoratus.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.021 0.288 Polychrus_marmoratus ND2 10
Polychrus_marmoratus.ND2.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.038 0.846 Polychrus_marmoratus ND2 10
Polypterus_endlicherii.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.014 0.636 Polypterus_endlicherii CytB 10
Polypterus_endlicherii.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.033 0.163 Polypterus_endlicherii CytB 10
Pomatorhinus_horsfieldii.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.238 0 Pomatorhinus_horsfieldii CytB 10
Pomatorhinus_horsfieldii.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.046 0.169 Pomatorhinus_horsfieldii CytB 10
Pomatorhinus_musicus.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.05 0.665 Pomatorhinus_musicus CytB 10
Pomatorhinus_musicus.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.1 0.902 Pomatorhinus_musicus CytB 10
Pomatorhinus_musicus.ND6.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.03 0.633 Pomatorhinus_musicus ND6 10
Pomatorhinus_musicus.ND6.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.004 0.508 Pomatorhinus_musicus ND6 10
Pomatorhinus_ruficollis.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.152 0.024 Pomatorhinus_ruficollis CytB 10
Pomatorhinus_ruficollis.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.085 0.932 Pomatorhinus_ruficollis CytB 10
Pomatorhinus_ruficollis.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.007 0.552 Pomatorhinus_ruficollis CytB 20
Pomatorhinus_ruficollis.CytB.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.076 0.993 Pomatorhinus_ruficollis CytB 20
Pomatorhinus_ruficollis.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.016 0.322 Pomatorhinus_ruficollis CytB 30
Pomatorhinus_ruficollis.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.009 0.392 Pomatorhinus_ruficollis CytB 30
Pomatorhinus_ruficollis.CytB.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance -0.014 0.22 Pomatorhinus_ruficollis CytB 40
Pomatorhinus_ruficollis.CytB.terminals.nuc.fa.40.samples.mike6.txt DAndDistance 0.02 0.835 Pomatorhinus_ruficollis CytB 40
Pomatorhinus_ruficollis.CytB.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance -0.008 0.383 Pomatorhinus_ruficollis CytB 50
Pomatorhinus_ruficollis.CytB.terminals.nuc.fa.50.samples.mike6.txt DAndDistance 0.022 0.785 Pomatorhinus_ruficollis CytB 50
Pomatorhinus_ruficollis.ND2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.004 0.448 Pomatorhinus_ruficollis ND2 10
Pomatorhinus_ruficollis.ND2.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.046 0.963 Pomatorhinus_ruficollis ND2 10
Pomatorhinus_ruficollis.ND2.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.039 0.197 Pomatorhinus_ruficollis ND2 20
Pomatorhinus_ruficollis.ND2.terminals.nuc.fa.20.samples.mike6.txt DAndDistance 0.025 0.847 Pomatorhinus_ruficollis ND2 20
Pomatorhinus_ruficollis.ND2.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.043 0.137 Pomatorhinus_ruficollis ND2 30
Pomatorhinus_ruficollis.ND2.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.005 0.415 Pomatorhinus_ruficollis ND2 30
Pomatorhinus_ruficollis.ND2.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance -0.069 0.015 Pomatorhinus_ruficollis ND2 40
Pomatorhinus_ruficollis.ND2.terminals.nuc.fa.40.samples.mike6.txt DAndDistance 0.001 0.496 Pomatorhinus_ruficollis ND2 40
Pomatorhinus_ruficollis.ND2.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance -0.083 0.001 Pomatorhinus_ruficollis ND2 50
Pomatorhinus_ruficollis.ND2.terminals.nuc.fa.50.samples.mike6.txt DAndDistance 0.037 0.955 Pomatorhinus_ruficollis ND2 50
Pomatorhinus_ruficollis.ND3.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.017 0.572 Pomatorhinus_ruficollis ND3 10
Pomatorhinus_ruficollis.ND3.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.114 0.037 Pomatorhinus_ruficollis ND3 10
Pomatorhinus_ruficollis.ND3.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.004 0.524 Pomatorhinus_ruficollis ND3 20
Pomatorhinus_ruficollis.ND3.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.047 0.156 Pomatorhinus_ruficollis ND3 20
Pomatorhinus_ruficollis.ND3.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.006 0.554 Pomatorhinus_ruficollis ND3 30
Pomatorhinus_ruficollis.ND3.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.09 0.047 Pomatorhinus_ruficollis ND3 30
Pomatorhinus_ruficollis.ND3.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance 0.033 0.807 Pomatorhinus_ruficollis ND3 40
Pomatorhinus_ruficollis.ND3.terminals.nuc.fa.40.samples.mike6.txt DAndDistance -0.018 0.324 Pomatorhinus_ruficollis ND3 40
Pomatorhinus_ruficollis.ND3.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance 0.016 0.634 Pomatorhinus_ruficollis ND3 50
Pomatorhinus_ruficollis.ND3.terminals.nuc.fa.50.samples.mike6.txt DAndDistance -0.025 0.271 Pomatorhinus_ruficollis ND3 50
Pomatorhinus_ruficollis.ND6.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.021 0.361 Pomatorhinus_ruficollis ND6 10
Pomatorhinus_ruficollis.ND6.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.039 0.176 Pomatorhinus_ruficollis ND6 10
Pomatorhinus_ruficollis.ND6.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.003 0.512 Pomatorhinus_ruficollis ND6 20
Pomatorhinus_ruficollis.ND6.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.019 0.343 Pomatorhinus_ruficollis ND6 20
Pomatorhinus_ruficollis.ND6.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance 0.023 0.721 Pomatorhinus_ruficollis ND6 30
Pomatorhinus_ruficollis.ND6.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.026 0.229 Pomatorhinus_ruficollis ND6 30
Pomatorhinus_ruficollis.ND6.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance 0.006 0.54 Pomatorhinus_ruficollis ND6 40
Pomatorhinus_ruficollis.ND6.terminals.nuc.fa.40.samples.mike6.txt DAndDistance -0.002 0.461 Pomatorhinus_ruficollis ND6 40
Pomatorhinus_ruficollis.ND6.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance 0.032 0.808 Pomatorhinus_ruficollis ND6 50
Pomatorhinus_ruficollis.ND6.terminals.nuc.fa.50.samples.mike6.txt DAndDistance -0.028 0.222 Pomatorhinus_ruficollis ND6 50
Pongo_abelii.COX2.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.057 0.716 Pongo_abelii COX2 10
Poropuntius_bolovenensis.COX1.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.295 0.003 Poropuntius_bolovenensis COX1 10
Poropuntius_bolovenensis.COX1.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.057 0.284 Poropuntius_bolovenensis COX1 10
Poropuntius_bolovenensis.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.187 0.067 Poropuntius_bolovenensis CytB 10
Poropuntius_bolovenensis.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.244 0.024 Poropuntius_bolovenensis CytB 10
Poropuntius_normani.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.246 0.023 Poropuntius_normani CytB 10
Poropuntius_normani.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.111 0.127 Poropuntius_normani CytB 10
Presbytis_melalophos.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.01 0.258 Presbytis_melalophos CytB 10
Presbytis_melalophos.CytB.terminals.nuc.fa.10.samples.mike6.txt DAndDistance -0.001 0.468 Presbytis_melalophos CytB 10
Prionace_glauca.CytB.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.105 0.892 Prionace_glauca CytB 10
Prionace_glauca.CytB.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance 0.062 0.855 Prionace_glauca CytB 20
Prionace_glauca.CytB.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.08 0.026 Prionace_glauca CytB 30
Prionace_glauca.CytB.terminals.nuc.fa.30.samples.mike6.txt DAndDistance 0.001 0.589 Prionace_glauca CytB 30
Prionace_glauca.CytB.terminals.nuc.fa.40.samples.mike6.txt RSquareAndDistance -0.058 0.086 Prionace_glauca CytB 40
Prionace_glauca.CytB.terminals.nuc.fa.40.samples.mike6.txt DAndDistance -0.001 0.46 Prionace_glauca CytB 40
Prionace_glauca.CytB.terminals.nuc.fa.50.samples.mike6.txt RSquareAndDistance -0.052 0.068 Prionace_glauca CytB 50
Prionace_glauca.CytB.terminals.nuc.fa.50.samples.mike6.txt DAndDistance -0.008 0.321 Prionace_glauca CytB 50
Prionailurus_bengalensis.ATP6.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance -0.144 0.023 Prionailurus_bengalensis ATP6 10
Prionailurus_bengalensis.ATP6.terminals.nuc.fa.20.samples.mike6.txt RSquareAndDistance -0.029 0.261 Prionailurus_bengalensis ATP6 20
Prionailurus_bengalensis.ATP6.terminals.nuc.fa.20.samples.mike6.txt DAndDistance -0.034 0.204 Prionailurus_bengalensis ATP6 20
Prionailurus_bengalensis.ATP6.terminals.nuc.fa.30.samples.mike6.txt RSquareAndDistance -0.052 0.136 Prionailurus_bengalensis ATP6 30
Prionailurus_bengalensis.ATP6.terminals.nuc.fa.30.samples.mike6.txt DAndDistance -0.016 0.348 Prionailurus_bengalensis ATP6 30
Prionailurus_bengalensis.ATP8.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.266 0.959 Prionailurus_bengalensis ATP8 10
Prionailurus_bengalensis.COX1.terminals.nuc.fa.10.samples.mike6.txt RSquareAndDistance 0.073 0.95 Prionailurus_bengalensis COX1 10
Prionailurus_bengalensis.COX1.terminals.nuc.fa.10.samples.mike6.txt DAndDistance 0.029 0.62 Prionailurus_bengalensis COX1 10
